id,storeId,category,sub_category,name,brand,quantity,quantity_value,quantity_unit,quantity_items,quantity_total,primaryPrice,primaryPriceUnit,secondaryPrice,secondaryPriceUnit
10677,1,Congelados,Gelados,gelado classicone manteiga amendoim,continente,emb. 660 ml (6 un),110.0,ml,6,660.0,1.74,un,2.64,lt
10680,1,Congelados,Gelados,gelados coco metades gluten,continente,emb. 2 un,1.0,un,1,1.0,2.99,un,8.31,lt
10686,1,Congelados,Gelados,gelado karamel sutra,ben & jerry's,emb. 465 ml,465.0,ml,1,465.0,6.99,un,15.03,lt
10689,1,Congelados,Gelados,posta maruca cozer congelada,continente,emb. 500 gr,500.0,g,1,500.0,4.49,un,8.98,kg
10690,1,Congelados,Gelados,choquinhos limpos,pescanova,emb. 500 gr,500.0,g,1,500.0,6.99,un,13.98,kg
10694,1,Congelados,Gelados,entrecote bovino america sul,continente,emb. 1 kg (aprox.),1000.0,g,1,1000.0,19.99,kg,19.99,un
10700,1,Congelados,Gelados,lombos bacalhau demolhado,pescanova,emb. 550 gr,550.0,g,1,550.0,15.99,un,29.07,kg
10703,1,Congelados,Gelados,posta salmao,continente,emb. 700 gr,700.0,g,1,700.0,7.99,un,11.41,kg
10705,1,Congelados,Gelados,miolo camarao selvagem,continente,emb. 250 gr,250.0,g,1,250.0,5.49,un,21.96,kg
10709,1,Congelados,Gelados,miolo camarao madagascar,continente seleção,emb. 250 gr,250.0,g,1,250.0,9.99,un,39.96,kg
10716,1,Congelados,Gelados,pescada chile congelada,continente,"quant. mínima = 2,2 kg",2200.0,g,1,2200.0,12.99,kg,28.58,un
10720,1,Congelados,Gelados,meia cuba cozida congelada,pescanova,emb. 500 gr (aprox.),500.0,g,1,500.0,38.99,kg,19.5,un
10722,1,Congelados,Gelados,medalhoes pescada cabo ultracongelada,iglo,emb. 500 gr,500.0,g,1,500.0,7.99,un,15.98,kg
10724,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe ristretto barista int,nescafé dolce gusto,emb. 30 un,1.0,un,1,1.0,10.49,un,0.35,un
10728,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao time to relax pyramid saquetas,lipton,emb. 20 un,1.0,un,1,1.0,3.39,un,0.17,un
10729,1,Bio Eco e Saudável,Vegetariano e Vegan,cafe soluvel gold,nescafé,emb. 200 gr,200.0,g,1,200.0,9.71,un,48.55,kg
10734,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe caramel macchiato,starbucks,emb. 12 un,1.0,un,1,1.0,4.86,un,0.41,un
10737,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao menta pyramid saquetas,lipton,emb. 20 un,1.0,un,1,1.0,2.3,un,0.12,un
10739,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe oro qualita int,lavazza,emb. 10 un,1.0,un,1,1.0,3.59,un,0.36,un
10740,1,Bio Eco e Saudável,Vegetariano e Vegan,capsulas cafe encorpado int,nicola,emb. 10 un,1.0,un,1,1.0,3.99,un,0.4,un
10744,1,Bio Eco e Saudável,Vegetariano e Vegan,bebida cereais cafe,mokambo,emb. 200 gr,200.0,g,1,200.0,5.99,un,29.95,kg
10747,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao frutos vermelhos saquetas,tetley,emb. 20 un,1.0,un,1,1.0,1.87,un,0.09,un
10753,1,Bio Eco e Saudável,Vegetariano e Vegan,cha verde menta pyramid saquetas,lipton,emb. 20 un,1.0,un,1,1.0,1.72,un,0.09,un
10755,1,Bio Eco e Saudável,Vegetariano e Vegan,cha earl grey saquetas,ahmad,emb. 20 un,1.0,un,1,1.0,3.45,un,0.17,un
10756,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao lucia pyramid saquetas,lipton,emb. 20 un,1.0,un,1,1.0,2.3,un,0.12,un
10758,1,Bio Eco e Saudável,Vegetariano e Vegan,cafe soluvel classico saquetas,continente,emb. 10 x 2 gr,2.0,g,10,20.0,1.29,un,0.13,un
10763,1,Mercearia,Cereais e Barras,flocos aveia finos,cem porcento,emb. 400 gr,400.0,g,1,400.0,1.19,un,2.98,kg
10771,1,Mercearia,Cereais e Barras,granola amendoa avela,rude health,emb. 400 gr,400.0,g,1,400.0,5.49,un,13.73,kg
10775,1,Mercearia,Cereais e Barras,bolas energeticas amendoa recheadas,continente equilíbrio,emb. 34 gr (2 un),17.0,g,2,34.0,0.79,un,0.4,un
10776,1,Mercearia,Cereais e Barras,cereais bolas chocolate,continente,emb. 375 gr,375.0,g,1,375.0,1.99,un,5.31,kg
10778,1,Mercearia,Cereais e Barras,flocos aveia finos,continente equilíbrio,emb. 400 gr,400.0,g,1,400.0,0.79,un,1.98,kg
10790,1,Mercearia,Cereais e Barras,cereais golden squares,continente,emb. 375 gr,375.0,g,1,375.0,2.09,un,5.57,kg
10800,1,Mercearia,"Arroz, Massa e Farinha",massa esparguete,continente equilíbrio,emb. 500 gr,500.0,g,1,500.0,1.09,un,2.18,kg
10801,1,Mercearia,"Arroz, Massa e Farinha",couscous,seara,emb. 500 gr,500.0,g,1,500.0,2.99,un,5.98,kg
10808,1,Mercearia,"Arroz, Massa e Farinha",gnocchi di patate,la molisana,emb. 500 gr,500.0,g,1,500.0,2.56,un,5.12,kg
10816,1,Mercearia,"Arroz, Massa e Farinha",massa penne,delverde,emb. 500 gr,500.0,g,1,500.0,2.25,un,4.5,kg
10825,1,Mercearia,"Arroz, Massa e Farinha",arroz branco,seara,emb. 1 kg,1000.0,g,1,1000.0,5.38,un,5.38,kg
10828,1,Mercearia,"Arroz, Massa e Farinha",arroz thai jasmin,oriente,emb. 1 kg,1000.0,g,1,1000.0,2.48,un,2.48,kg
10838,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate leite caramelo,milka,emb. 100 gr,100.0,g,1,100.0,2.49,un,24.9,kg
10840,1,Mercearia,"Chocolate, Gomas e Rebuçados",drageias limao,smint,emb. 35 gr,35.0,g,1,35.0,2.49,un,71.14,kg
10841,1,Mercearia,"Chocolate, Gomas e Rebuçados",pastilhas elasticas frutos vermelhos,continente,emb. 88 gr (4 un),22.0,g,4,88.0,1.59,un,18.07,kg
10846,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate negro caramelo flor sal cacau,lindt,emb. 100 gr,100.0,g,1,100.0,5.99,un,59.9,kg
10852,1,Mercearia,"Chocolate, Gomas e Rebuçados",snack chocolate mini,kit kat,"emb. 197,4 gr (14 un)",14.1,g,14,197.4,5.49,un,27.87,kg
10854,1,Mercearia,"Chocolate, Gomas e Rebuçados",pastilhas elasticas morango,chiclets,"emb. 16,5 gr",16.5,g,1,16.5,1.09,un,64.12,kg
10856,1,Mercearia,"Chocolate, Gomas e Rebuçados",drageias chocolate,maltesers,emb. 135 gr,135.0,g,1,135.0,3.34,un,24.74,kg
10860,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate negro moments,nestlé,emb. 90 gr,90.0,g,1,90.0,2.49,un,27.67,kg
10862,1,Mercearia,"Chocolate, Gomas e Rebuçados",snacks chocolate leite classic tripack,regina,emb. 72 gr (3 un),24.0,g,3,72.0,2.69,un,37.36,kg
10864,1,Mercearia,"Chocolate, Gomas e Rebuçados",snack caramelo biscoito mini,continente,emb. 126 gr,126.0,g,1,126.0,1.99,un,15.79,kg
10866,1,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate bubbly caramelo,milka,emb. 250 gr,250.0,g,1,250.0,4.49,un,17.96,kg
10867,1,Mercearia,Conservas,passata tomate manjericao oregaos,guloso,emb. 210 gr,210.0,g,1,210.0,0.99,un,4.71,kg
10878,1,Mercearia,Conservas,tomate frito,heinz,emb. 350 gr,350.0,g,1,350.0,1.99,un,5.69,kg
10889,1,Mercearia,Conservas,azeitona mista,continente,emb. 210 gr,210.0,g,1,210.0,2.19,un,10.43,kg
10894,1,Mercearia,Conservas,filetes anchovas azeite,pitéu,emb. 80 gr (peso escorrido 41 gr),41.0,g,1,41.0,2.91,un,70.98,kg
10898,1,Mercearia,Conservas,pepinos pequenos,hengstenberg,emb. 330 gr (peso escorrido 190 gr),190.0,g,1,190.0,3.29,un,17.32,kg
10901,1,Mercearia,Conservas,feijao verde,compal da horta,emb. 410 gr (peso escorrido 234 gr),234.0,g,1,234.0,1.89,un,8.08,kg
10902,1,Mercearia,Conservas,polpa tomate manjericao,mutti,emb. 400 gr,400.0,g,1,400.0,2.49,un,6.23,kg
10903,1,Mercearia,"Molhos, Temperos e Sal",leite coco,origens bio,emb. 400 ml,400.0,ml,1,400.0,2.55,un,6.37,lt
10907,1,Mercearia,"Molhos, Temperos e Sal",mostarda mel,paladin,emb. 250 gr,250.0,g,1,250.0,1.83,un,7.32,kg
10908,1,Mercearia,"Molhos, Temperos e Sal",mistura ervas aromaticas saladas saqueta,margão,emb. 30 gr,30.0,g,1,30.0,3.49,un,116.33,kg
10913,1,Mercearia,"Molhos, Temperos e Sal",alho triturado moinho frasco,margão,emb. 40 gr,40.0,g,1,40.0,3.84,un,96.0,kg
10916,1,Mercearia,"Molhos, Temperos e Sal",leite coco,tai,emb. 400 ml,400.0,ml,1,400.0,1.39,un,3.47,lt
10927,1,Mercearia,"Molhos, Temperos e Sal",cebolinho folha frasco,continente,emb. 8 gr,8.0,g,1,8.0,0.99,un,123.75,kg
10935,1,Mercearia,"Molhos, Temperos e Sal",caldo carne cubos,knorr,emb. 8 un,1.0,un,1,1.0,1.49,un,18.62,kg
10938,1,Mercearia,"Molhos, Temperos e Sal",paprika fumada saqueta,margão,emb. 35 gr,35.0,g,1,35.0,1.59,un,45.43,kg
10947,1,Mercearia,"Azeite, Óleo e Vinagre",azeite virgem spray,continente,emb. 20 cl,200.0,ml,1,200.0,2.59,un,12.95,lt
10948,1,Mercearia,"Azeite, Óleo e Vinagre",azeite virgem colheita madura,gallo,emb. 50 cl,500.0,ml,1,500.0,4.99,un,9.98,lt
10960,1,Mercearia,"Azeite, Óleo e Vinagre",oleo coco virgem,origens bio,emb. 200 ml,200.0,ml,1,200.0,4.99,un,24.95,lt
10961,1,Mercearia,"Azeite, Óleo e Vinagre",azeite virgem,pousio,emb. 50 cl,500.0,ml,1,500.0,14.95,un,29.9,lt
10973,1,Mercearia,"Azeite, Óleo e Vinagre",azeite virgem reserva,gallo,emb. 50 cl,500.0,ml,1,500.0,4.99,un,9.98,lt
10993,1,Mercearia,Compotas Cremes e mel,creme barrar speculoos,continente,emb. 400 gr,400.0,g,1,400.0,2.99,un,7.48,kg
10994,1,Mercearia,Compotas Cremes e mel,creme duo barrar leite avela,continente,emb. 400 gr,400.0,g,1,400.0,2.99,un,7.48,kg
10996,1,Mercearia,Compotas Cremes e mel,figada pingo mel,continente seleção,emb. 200 gr,200.0,g,1,200.0,2.89,un,14.45,kg
11010,1,Mercearia,Compotas Cremes e mel,doce cereja,continente seleção,emb. 250 gr,250.0,g,1,250.0,2.39,un,9.56,kg
11020,1,Mercearia,Açúcar e Sobremesas,gelatina pronta frutos vermelhos proteina,reina,emb. 400 gr (4 un),100.0,g,4,400.0,1.78,un,4.45,kg
11023,1,Mercearia,Açúcar e Sobremesas,rolinhos cacau,vahiné,emb. 65 gr,65.0,g,1,65.0,1.89,un,29.08,kg
11024,1,Mercearia,Açúcar e Sobremesas,gelatina po morango gellyja,alsa,emb. 105 gr,105.0,g,1,105.0,1.64,un,15.62,kg
11025,1,Mercearia,Açúcar e Sobremesas,adocante stevia sticks,continente,emb. 40 gr,40.0,g,1,40.0,1.45,un,0.04,un
11026,1,Mercearia,Açúcar e Sobremesas,acucar baunilhado,ruf,emb. 10 x 8 gr,8.0,g,10,80.0,0.84,un,10.5,kg
11034,1,Mercearia,Açúcar e Sobremesas,gelatina folha branca,vahiné,9 un,9.0,un,1,9.0,2.39,un,140.59,kg
11043,1,Mercearia,Açúcar e Sobremesas,preparado leite creme,royal,emb. 90 gr,90.0,g,1,90.0,1.49,un,16.56,kg
11062,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas passitas,nacional,emb. 150 gr,150.0,g,1,150.0,1.34,un,8.93,kg
11063,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolo chocolate leite,bollycao,emb. 228 gr (4 un),57.0,g,4,228.0,2.29,un,10.04,kg
11071,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas acucar,continente equilíbrio,emb. 600 gr (3 un),200.0,g,3,600.0,2.89,un,4.82,kg
11076,1,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas cream cracker,vieira,emb. 180 gr (6 un),30.0,g,6,180.0,1.09,un,6.06,kg
11080,1,Mercearia,"Bolachas, Biscoitos e Tostas",mini tostas trigo,diatosta,emb. 350 gr,350.0,g,1,350.0,2.59,un,7.4,kg
11087,1,Mercearia,Alimentação Infantil,pure fruta maca manga maracuja 8m,blédina,emb. 4 x 95 gr,95.0,g,4,380.0,2.57,un,6.76,kg
11093,1,Mercearia,Alimentação Infantil,papa infantil lactea maca 6m,cerelac,emb. 250 gr,250.0,g,1,250.0,3.19,un,12.76,kg
11094,1,Mercearia,Alimentação Infantil,snack bebe tubinhos cenoura milho 8m,blédina,emb. 20 gr,20.0,g,1,20.0,1.28,un,64.0,kg
11096,1,Mercearia,Alimentação Infantil,alimento lacteo morango maca gluten 8m,yogolino,emb. 100 gr,100.0,g,1,100.0,1.29,un,12.9,kg
11103,1,Mercearia,Alimentação Infantil,snack bebe tomate cenoura 10m,gerber,emb. 35 gr,35.0,g,1,35.0,1.75,un,50.0,kg
11104,1,Mercearia,Alimentação Infantil,saqueta fruta iogurte banana morango 12m,hero,emb. 100 gr,100.0,g,1,100.0,1.15,un,11.5,kg
11108,1,Mercearia,Alimentação Infantil,pure fruta pera 4m,continente do bebé,emb. 4 x 100 gr,100.0,g,4,400.0,1.99,un,4.98,kg
11110,1,Mercearia,Alimentação Infantil,saqueta fruta bolacha 12m,nestlé,emb. 110 gr,110.0,g,1,110.0,0.89,un,8.09,kg
11112,1,Mercearia,Alimentação Infantil,saqueta fruta banana pera laranja 4m,hero solo,emb. 100 gr,100.0,g,1,100.0,1.2,un,12.0,kg
11128,1,Bebidas e Garrafeira,Sumos e Refrigerantes,nectar frutos vermelhos,compal clássico,emb. 1 lt,1000.0,ml,1,1000.0,1.26,un,1.26,lt
11131,1,Bebidas e Garrafeira,Sumos e Refrigerantes,nectar frutos vermelhos,continente,emb. 1 lt,1000.0,ml,1,1000.0,1.19,un,1.19,lt
11142,1,Bebidas e Garrafeira,Sumos e Refrigerantes,nectar pera,continente,emb. 1 lt,1000.0,ml,1,1000.0,0.99,un,0.99,lt
11143,1,Bebidas e Garrafeira,Sumos e Refrigerantes,refrigerante gas cola,coca-cola,emb. 50 cl,500.0,ml,1,500.0,1.1,un,2.2,lt
11146,1,Bebidas e Garrafeira,Sumos e Refrigerantes,nectar uva merlot,continente,emb. 1 lt,1000.0,ml,1,1000.0,1.39,un,1.39,lt
11150,1,Bebidas e Garrafeira,Sumos e Refrigerantes,sumo frutos vermelhos,continente equilíbrio,emb. 75 cl,750.0,ml,1,750.0,1.69,un,2.25,lt
11153,1,Bebidas e Garrafeira,Sumos e Refrigerantes,agua coco,vita coco,emb. 1 lt,1000.0,ml,1,1000.0,4.69,un,4.69,lt
11154,1,Bebidas e Garrafeira,Sumos e Refrigerantes,ice tea pessego acucar,lipton,emb. 1 lt,1000.0,ml,1,1000.0,1.39,un,1.39,lt
11155,1,Bebidas e Garrafeira,Água,agua tonica indian,fever tree,emb. 50 cl,500.0,ml,1,500.0,3.99,un,7.98,lt
11159,1,Bebidas e Garrafeira,Água,agua tonica berry,royal bliss,emb. 20 cl,200.0,ml,1,200.0,0.71,un,3.55,lt
11161,1,Bebidas e Garrafeira,Água,agua gas,continente,emb. 1 lt,1000.0,ml,1,1000.0,0.26,un,0.26,lt
11167,1,Bebidas e Garrafeira,Cervejas e Sidras,agua gaseificada alcool maracuja tequila,phunk,emb. 25 cl,250.0,ml,1,250.0,2.75,un,11.0,lt
11171,1,Bebidas e Garrafeira,Cervejas e Sidras,cerveja alcool sky,super bock,emb. 33 cl,330.0,ml,1,330.0,0.59,un,1.79,lt
11178,1,Mercearia,"Batata Frita, Snacks e Puré",barras proteicas amendoim chocolate gluten,nature valley,emb. 160 gr (4 un),40.0,g,4,160.0,2.84,un,17.75,kg
11182,1,Mercearia,"Batata Frita, Snacks e Puré",barras cereais crunchy aveia chocolate negro,nature valley,emb. 210 gr (5 un),42.0,g,5,210.0,2.54,un,12.1,kg
11185,1,Mercearia,"Batata Frita, Snacks e Puré",maca vermelha desidratada sabor morango,fruut,emb. 20 gr,20.0,g,1,20.0,1.2,un,60.0,kg
11191,1,Mercearia,"Batata Frita, Snacks e Puré",pipocas doces microondas,continente,emb. 3 x 90 gr,90.0,g,3,270.0,1.35,un,5.0,kg
11192,1,Mercearia,"Batata Frita, Snacks e Puré",barras cereais frutos vermelhos,kellogg's,emb. 129 gr (6 un),21.5,g,6,129.0,2.99,un,23.18,kg
11198,1,Mercearia,"Batata Frita, Snacks e Puré",cocktail forno,matutano,emb. 95 gr,95.0,g,1,95.0,2.39,un,25.16,kg
11202,1,Mercearia,"Batata Frita, Snacks e Puré",snacks milho pandilla,cheetos,emb. 75 gr,75.0,g,1,75.0,1.99,un,26.53,kg
11204,1,Mercearia,"Batata Frita, Snacks e Puré",tiras milho fritas,matutano,emb. 130 gr,130.0,g,1,130.0,1.99,un,15.31,kg
11213,1,Mercearia,"Batata Frita, Snacks e Puré",batata frita originais,lay's,emb. 45 gr,45.0,g,1,45.0,1.09,un,24.22,kg
11215,1,Bebidas e Garrafeira,Vinhos,regional peninsula setubal vinho branco,contemporal,garrafa 75 cl,750.0,ml,1,750.0,1.99,un,2.65,lt
11217,1,Bebidas e Garrafeira,Vinhos,doc alentejo vinho branco,pátria,garrafa 75 cl,750.0,ml,1,750.0,2.55,un,3.4,lt
11221,1,Bebidas e Garrafeira,Vinhos,carmo regional alentejano vinho branco,quinta do carmo,garrafa 75 cl,750.0,ml,1,750.0,8.99,un,11.99,lt
11228,1,Bebidas e Garrafeira,Vinhos,regional alentejano vinho tinto,monte velho,"garrafa 37,5 cl",375.0,ml,1,375.0,2.24,un,5.97,lt
11230,1,Bebidas e Garrafeira,Vinhos,velhotes vinho tawny,cálem,garrafa 75 cl,750.0,ml,1,750.0,6.49,un,8.65,lt
11233,1,Bebidas e Garrafeira,Vinhos,sauvignon blanc regional lisboa vinho branco,valmaduro,garrafa 75 cl,750.0,ml,1,750.0,4.49,un,5.99,lt
11235,1,Bebidas e Garrafeira,Vinhos,colheita selecionada doc dao vinho rose,quinta de cabriz,garrafa 75 cl,750.0,ml,1,750.0,5.69,un,7.59,lt
11237,1,Bebidas e Garrafeira,Vinhos,regional peninsula setubal vinho branco,vinha da valentina,6 x garrafa 75 cl,750.0,ml,1,750.0,16.14,un,3.59,lt
11240,1,Bebidas e Garrafeira,Vinhos,vinho rose,casal garcia,garrafa 75 cl,750.0,ml,1,750.0,3.28,un,4.37,lt
11243,1,Bebidas e Garrafeira,Vinhos,doc bairrada vinho tinto,contemporal,garrafa 75 cl,750.0,ml,1,750.0,2.49,un,3.32,lt
11251,1,Bebidas e Garrafeira,Outras Bebidas,aguardente bagaceira,cabecinho,garrafa 1 lt,1000.0,ml,1,1000.0,11.99,un,11.99,lt
11255,1,Bebidas e Garrafeira,Outras Bebidas,whisky blended scotch richardson anos,richardson,garrafa 70 cl,700.0,ml,1,700.0,15.49,un,22.13,lt
11257,1,Bebidas e Garrafeira,Outras Bebidas,whisky malt,famous grouse,garrafa 70 cl,700.0,ml,1,700.0,26.39,un,37.7,lt
11259,1,Bebidas e Garrafeira,Outras Bebidas,whisky double black,johnnie walker,garrafa 70 cl,700.0,ml,1,700.0,46.69,un,66.7,lt
11260,1,Bebidas e Garrafeira,Outras Bebidas,aguardente bagaceira,cabecinho,garrafa 70 cl,700.0,ml,1,700.0,9.69,un,13.84,lt
11262,1,Bebidas e Garrafeira,Outras Bebidas,gin,sirrr,garrafa 70 cl,700.0,ml,1,700.0,7.59,un,10.84,lt
11269,1,Bebidas e Garrafeira,Outras Bebidas,whisky gold selection,dimple,garrafa 70 cl,700.0,ml,1,700.0,43.69,un,62.41,lt
11273,1,Bebidas e Garrafeira,Outras Bebidas,licor amendoa amarga,cabecinho,garrafa 70 cl,700.0,ml,1,700.0,5.49,un,7.84,lt
11276,1,Bebidas e Garrafeira,Outras Bebidas,gin melon,the foxtale,garrafa 70 cl,700.0,ml,1,700.0,17.59,un,25.13,lt
11280,1,Bebidas e Garrafeira,Outras Bebidas,licor whisky,carolans,garrafa 70 cl,700.0,ml,1,700.0,15.99,un,22.84,lt
11284,1,Bebidas e Garrafeira,Outras Bebidas,tequila reposado,casamigos,garrafa 70 cl,700.0,ml,1,700.0,85.0,un,121.43,lt
11287,1,Bio Eco e Saudável,Vegetariano e Vegan,pudim proteico baunilha,danone,emb. 480 gr (4 un),120.0,g,4,480.0,2.99,un,6.23,kg
11289,1,Bio Eco e Saudável,Vegetariano e Vegan,iogurte proteina morango,lindahls,emb. 160 gr,160.0,g,1,160.0,0.99,un,6.19,kg
11293,1,Bio Eco e Saudável,Vegetariano e Vegan,snack proteina cacau,lindahls,emb. 120 gr (3 un),40.0,g,3,120.0,2.99,un,24.92,kg
11296,1,Bio Eco e Saudável,Vegetariano e Vegan,iogurte liquido proteina morango,lindahls,emb. 330 ml,330.0,ml,1,330.0,1.99,un,6.03,lt
11299,1,Bio Eco e Saudável,Vegetariano e Vegan,infusao limao h2o,prozis,emb. 8 x 9 gr,9.0,g,8,72.0,2.99,un,0.37,un
11306,1,Bio Eco e Saudável,Vegetariano e Vegan,barra proteina wheyaveia chocolate,prozis,emb. 80 gr,80.0,g,1,80.0,1.69,un,21.13,kg
11313,1,Bio Eco e Saudável,Vegetariano e Vegan,tortitas arroz chocolate preto,prozis,emb. 4 x 30 gr,30.0,g,4,120.0,2.59,un,21.58,kg
11314,1,Bio Eco e Saudável,Vegetariano e Vegan,bolas energeticas amendoim banana,continente equilíbrio,emb. 34 gr (2 un),17.0,g,2,34.0,0.79,un,23.24,kg
11317,1,Bio Eco e Saudável,Vegetariano e Vegan,iogurte proteina limao cookies,lindahls,emb. 160 gr,160.0,g,1,160.0,0.99,un,6.19,kg
11319,1,Bio Eco e Saudável,Vegetariano e Vegan,barra energetica pepitas chocolate negro bar,prozis,emb. 40 gr,40.0,g,1,40.0,1.19,un,29.75,kg
11332,1,Bio Eco e Saudável,Vegetariano e Vegan,bolachas aveia laranja gluten,gullón,emb. 180 gr,180.0,g,1,180.0,2.99,un,16.61,kg
11336,1,Bio Eco e Saudável,Vegetariano e Vegan,bebida vegetal aveia barista,alpro,emb. 1 lt,1000.0,ml,1,1000.0,2.13,un,2.13,lt
11337,1,Bio Eco e Saudável,Vegetariano e Vegan,bebida vegetal soja frutos vermelhos,alpro,emb. 3 x 250 ml,250.0,ml,3,750.0,2.19,un,2.92,lt
11345,1,Bio Eco e Saudável,Vegetariano e Vegan,penne tomate mozzarella manjericao,iglo,emb. 300 gr,300.0,g,1,300.0,1.99,un,6.63,kg
11346,1,Bio Eco e Saudável,Vegetariano e Vegan,creme vegetal barrar,continente,emb. 500 gr,500.0,g,1,500.0,1.35,un,2.7,kg
11354,1,Bio Eco e Saudável,Vegetariano e Vegan,escalopes panados proteina vegetal,heura,emb. 180 gr,180.0,g,1,180.0,4.99,un,27.72,kg
11357,1,Bio Eco e Saudável,Vegetariano e Vegan,bolachas aveia chocolate gluten,nairns,emb. 160 gr,160.0,g,1,160.0,2.59,un,16.19,kg
11358,1,Bebidas e Garrafeira,Champanhe e Espumante,silver edition tinto espumante bruto,m&m,garrafa 75 cl,750.0,ml,1,750.0,6.49,un,8.65,lt
11359,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante baga rose bruto nature,dinamite,garrafa 75 cl,750.0,ml,1,750.0,17.49,un,23.32,lt
11368,1,Bebidas e Garrafeira,Champanhe e Espumante,champanhe armand brignac demisec branco,armand brignac,garrafa 75 cl,750.0,ml,1,750.0,499.0,un,665.33,lt
11370,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante sexy rose bruto,fita preta,garrafa 75 cl,750.0,ml,1,750.0,18.69,un,24.92,lt
11372,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante,giroflé,garrafa 75 cl,750.0,ml,1,750.0,10.99,un,14.65,lt
11378,1,Bebidas e Garrafeira,Champanhe e Espumante,champanhe cuvee cepages gold,moutard,garrafa 75 cl,750.0,ml,1,750.0,103.0,un,137.33,lt
11380,1,Bebidas e Garrafeira,Champanhe e Espumante,champanhe ice edition rose,moutard,garrafa 75 cl,750.0,ml,1,750.0,60.0,un,80.0,lt
11382,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante blanc blancs reserva bruto,dinamite,garrafa 75 cl,750.0,ml,1,750.0,16.39,un,21.85,lt
11384,1,Bebidas e Garrafeira,Champanhe e Espumante,champanhe henriot rose,henriot,garrafa 75 cl,750.0,ml,1,750.0,66.9,un,89.2,lt
11386,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante baga reserva bruto,original,garrafa 75 cl,750.0,ml,1,750.0,9.39,un,12.52,lt
11387,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante borga branco,borga,garrafa 75 cl,750.0,ml,1,750.0,23.19,un,30.92,lt
11392,1,Bebidas e Garrafeira,Champanhe e Espumante,espumante grand cuvee bruto,são miguel,garrafa 75 cl,750.0,ml,1,750.0,13.09,un,17.45,lt
11396,1,Bio Eco e Saudável,Sem Glúten,bolachas digestivas gluten,gullón,emb. 150 gr,150.0,g,1,150.0,2.99,un,19.93,kg
11398,1,Bio Eco e Saudável,Sem Glúten,tablete chocolate plus noir cacau gluten,jubileu,emb. 100 gr,100.0,g,1,100.0,4.69,un,46.9,kg
11399,1,Bio Eco e Saudável,Sem Glúten,massa folhada gluten,pasta do dia,emb. 280 gr,280.0,g,1,280.0,3.29,un,11.75,kg
11400,1,Bio Eco e Saudável,Sem Glúten,rebucados mentol gluten,mouro,emb. 250 gr,250.0,g,1,250.0,2.19,un,8.76,kg
11405,1,Bio Eco e Saudável,Sem Glúten,barra amendoa cacau frutas gluten,continente bio,emb. 75 gr (3 un),25.0,g,3,75.0,1.59,un,21.2,kg
11410,1,Bio Eco e Saudável,Sem Glúten,bolachas choco chip gluten,schär,emb. 200 gr,200.0,g,1,200.0,3.54,un,17.7,kg
11412,1,Bio Eco e Saudável,Sem Glúten,choco balls gluten,cem porcento,emb. 250 gr,250.0,g,1,250.0,3.99,un,15.96,kg
11417,1,Bio Eco e Saudável,Sem Glúten,pao rustico gluten,schär,emb. 250 gr,250.0,g,1,250.0,3.68,un,14.72,kg
11422,1,Bio Eco e Saudável,Sem Glúten,pepitas chocolate cacau gluten,pantagruel,emb. 200 gr,200.0,g,1,200.0,8.99,un,44.95,kg
11424,1,Bio Eco e Saudável,Sem Glúten,tostas cacau biologicas gluten,le pain fleurs,emb.160 gr,160.0,g,1,160.0,4.79,un,29.94,kg
11432,1,Bio Eco e Saudável,Vegetariano e Vegan,salada iberica biologica,vitacress,emb. 100 gr,100.0,g,1,100.0,2.65,un,26.5,kg
11434,1,Bio Eco e Saudável,Vegetariano e Vegan,soda artesanal pessego gengibre,why not,garrafa 33 cl,330.0,ml,1,330.0,2.19,un,6.64,lt
11436,1,Bio Eco e Saudável,Vegetariano e Vegan,tablete chocolate negro,continente bio,emb. 100 gr,100.0,g,1,100.0,2.49,un,24.9,kg
11437,1,Bio Eco e Saudável,Vegetariano e Vegan,lentilhas verdes,seara,emb. 500 gr,500.0,g,1,500.0,4.39,un,8.78,kg
